1531238424047,44.432432432432435,26.040058878641794,803252371,1615431881,-95,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],false
1531239720748,44.432432432432435,26.040058878641794,-304980684,-510698755,-45,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531239720939,44.432432432432435,26.040058878641794,-304980684,1810953257,-80,[WPA2-PSK-CCMP][ESS][WPS],true
1531239721260,44.432432432432435,26.040058878641794,-773619642,1165650284,-82,[WPA2-PSK-CCMP+TKIP][ESS],false
1531239721419,44.432432432432435,26.040058878641794,-773619642,1165650261,-89,[WPA2-PSK-CCMP+TKIP][ESS],false
1531241213853,44.432432432432435,26.040058878641794,-304980684,-510698755,-51,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531241214013,44.432432432432435,26.040058878641794,-773619642,1165650284,-73,[WPA2-PSK-CCMP+TKIP][ESS],false
1531241214167,44.432432432432435,26.040058878641794,-304980684,1810953257,-80,[WPA2-PSK-CCMP][ESS][WPS],true
1531241214331,44.432432432432435,26.040058878641794,745745349,1264246126,-84,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531242290942,44.432432432432435,26.040058878641794,-304980684,-510698755,-42,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531242291122,44.432432432432435,26.040058878641794,-773619642,1165650284,-74,[WPA2-PSK-CCMP+TKIP][ESS],false
1531242291299,44.432432432432435,26.040058878641794,-304980684,1810953257,-81,[WPA2-PSK-CCMP][ESS][WPS],true
1531242291797,44.432432432432435,26.040058878641794,745745349,1264246126,-84,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531242890812,44.432432432432435,26.040058878641794,-304980684,-510698755,-43,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531242890987,44.432432432432435,26.040058878641794,-773619642,1165650284,-74,[WPA2-PSK-CCMP+TKIP][ESS],false
1531242891294,44.432432432432435,26.040058878641794,-304980684,1810953257,-77,[WPA2-PSK-CCMP][ESS][WPS],true
1531242891446,44.432432432432435,26.040058878641794,745745349,1264246126,-91,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531243614438,44.432432432432435,26.040058878641794,-304980684,1810953257,-29,[WPA2-PSK-CCMP][ESS][WPS],true
1531243614763,44.432432432432435,26.040058878641794,-304980684,-510698755,-80,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531243614920,44.432432432432435,26.040058878641794,852825333,1096852740,-82,[WPA2-PSK-CCMP][ESS][WPS],false
1531245711268,44.432432432432435,26.040058878641794,-304980684,-510698755,-51,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531245711830,44.432432432432435,26.040058878641794,-304980684,1810953257,-71,[WPA2-PSK-CCMP][ESS][WPS],true
1531245712044,44.432432432432435,26.040058878641794,745745349,1264246126,-80,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531245712286,44.432432432432435,26.040058878641794,-773619642,1165650284,-81,[WPA2-PSK-CCMP+TKIP][ESS],false
1531245712532,44.432432432432435,26.040058878641794,852825333,1096852740,-94,[WPA2-PSK-CCMP][ESS][WPS],false
1531280676622,44.432432432432435,26.040058878641794,-304980684,-510698755,-64,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531280676647,44.432432432432435,26.040058878641794,745745349,1264246126,-75,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531280676666,44.432432432432435,26.040058878641794,-304980684,1810953257,-84,[WPA2-PSK-CCMP][ESS][WPS],true
1531281278900,44.432432432432435,26.040058878641794,-304980684,-510698755,-70,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531281278927,44.432432432432435,26.040058878641794,-304980684,1810953257,-83,[WPA2-PSK-CCMP][ESS][WPS],true
1531281278950,44.432432432432435,26.040058878641794,745745349,1264246126,-88,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531282532347,44.432432432432435,26.040058878641794,-304980684,1810953257,-56,[WPA2-PSK-CCMP][ESS][WPS],true
1531282532375,44.432432432432435,26.040058878641794,-304980684,-510698755,-71,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531282532417,44.432432432432435,26.040058878641794,852825333,1096852740,-86,[WPA2-PSK-CCMP][ESS][WPS],false
1531282532459,44.432432432432435,26.040058878641794,745745349,1264246126,-92,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531282532501,44.432432432432435,26.040058878641794,745277421,-1050585176,-92,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531283272696,44.432432432432435,26.040058878641794,-194355028,760864352,-82,[WPA2-PSK-CCMP][ESS][WPS],false
1531283272715,44.432432432432435,26.040058878641794,1506913855,1404206917,-82,[WPA2-PSK-CCMP+TKIP][ESS],false
1531283272747,44.432432432432435,26.040058878641794,746646784,2145471044,-84,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531283272771,44.432432432432435,26.040058878641794,-194680218,-966925608,-86,[WPA2-PSK-CCMP][ESS][WPS],false
1531283272792,44.432432432432435,26.040058878641794,-1703630815,956668335,-86,[WPA2-PSK-CCMP][ESS][WPS],false
1531283272812,44.432432432432435,26.040058878641794,745333610,-418042447,-88,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS][WPS],false
1531283272836,44.432432432432435,26.040058878641794,2126,-319110362,-89,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],false
1531283272857,44.432432432432435,26.040058878641794,826933259,241091775,-91,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531283272877,44.432432432432435,26.040058878641794,745099387,-1964721283,-92,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531283272896,44.432432432432435,26.040058878641794,-1388276921,-298908784,-92,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],false
1531283272916,44.432432432432435,26.040058878641794,-133164314,-964276482,-92,[WPA2-PSK-CCMP][ESS][WPS],false
1531283272937,44.432432432432435,26.040058878641794,-1860220511,-1317046472,-92,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],false
1531283272956,44.432432432432435,26.040058878641794,745007641,-1119027366,-93,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531283991755,44.432432432432435,26.040058878641794,-2016519333,-1938825973,-82,[WPA2-PSK-CCMP][ESS],false
1531283991776,44.432432432432435,26.040058878641794,65114,-862325014,-85,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],false
1531283991781,44.432432432432435,26.040058878641794,-140972890,-164213669,-88,[ESS],true
1531283991806,44.432432432432435,26.040058878641794,306715400,-1200896198,-88,[WPA2-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],false
1531283991813,44.432432432432435,26.040058878641794,641653926,-1057426378,-89,[ESS],true
1531283991839,44.432432432432435,26.040058878641794,607424110,1384530360,-90,[WPA-PSK-None+None][WPA2-PSK-CCMP+TKIP][ESS][WPS],false
1531283991858,44.432432432432435,26.040058878641794,151088525,13736072,-92,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],false
1531283991875,44.432432432432435,26.040058878641794,1352356182,1926499651,-92,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],false
1531283991891,44.432432432432435,26.040058878641794,1089996143,1645532044,-93,[WPA2-EAP-CCMP+TKIP][ESS],false
1531283991908,44.432432432432435,26.040058878641794,1089996143,276051434,-94,[WPA2-EAP-CCMP+TKIP][ESS],false
1531283991925,44.432432432432435,26.040058878641794,2162812,168584461,-95,[WPA-PSK-None+None][WPA2-PSK-CCMP+TKIP][ESS][WPS],false
1531290130816,44.432432432432435,26.040058878641794,42543196,-1650011701,-84,[WPA2-PSK-CCMP][ESS],false
1531290130844,44.432432432432435,26.040058878641794,42543196,-1650011647,-89,[WPA2-PSK-CCMP][ESS],false
1531290130874,44.432432432432435,26.040058878641794,281586028,1299716702,-90,[WPA2-PSK-CCMP][ESS][WPS],false
1531290130899,44.432432432432435,26.040058878641794,1305320030,-1650011648,-90,[WPA2-PSK-CCMP][ESS],false
1531290130918,44.432432432432435,26.040058878641794,42543196,1507399196,-91,[WPA2-PSK-CCMP][ESS],false
1531290130934,44.432432432432435,26.040058878641794,-935013953,1534307928,-92,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],false
1531290130950,44.432432432432435,26.040058878641794,1305320030,1507399195,-93,[WPA2-PSK-CCMP][ESS],false
1531290130971,44.432432432432435,26.040058878641794,42543196,1507399142,-95,[WPA2-PSK-CCMP][ESS],false
1531290964464,44.432432432432435,26.040058878641794,-1331732888,2023777348,-84,[WPA2-PSK-CCMP][ESS][WPS],false
1531290964481,44.432432432432435,26.040058878641794,0,476225337,-89,[WPA2-EAP-CCMP][ESS],false
1531290964504,44.432432432432435,26.040058878641794,0,476225378,-89,[WPA2-EAP-CCMP][ESS],false
1531290964522,44.432432432432435,26.040058878641794,0,476223841,-89,[WPA2-EAP-CCMP][ESS],false
1531290964541,44.432432432432435,26.040058878641794,0,476225338,-90,[WPA2-EAP-CCMP][ESS],false
1531290964557,44.432432432432435,26.040058878641794,1434572396,476225379,-90,[WPA2-PSK-CCMP][ESS],false
1531290964572,44.432432432432435,26.040058878641794,0,474883409,-90,[WPA2-EAP-CCMP][ESS],false
1531290964589,44.432432432432435,26.040058878641794,0,474883410,-90,[WPA2-EAP-CCMP][ESS],false
1531290964606,44.432432432432435,26.040058878641794,1434572396,476223844,-91,[WPA2-PSK-CCMP][ESS],false
1531290964622,44.432432432432435,26.040058878641794,0,476225329,-92,[WPA2-EAP-CCMP][ESS],false
1531290964637,44.432432432432435,26.040058878641794,0,474883402,-92,[WPA2-EAP-CCMP][ESS],false
1531290964653,44.432432432432435,26.040058878641794,0,474884765,-92,[WPA2-EAP-CCMP][ESS],false
1531290964670,44.432432432432435,26.040058878641794,0,476225330,-93,[WPA2-EAP-CCMP][ESS],false
1531290964686,44.432432432432435,26.040058878641794,0,476223842,-93,[WPA2-EAP-CCMP][ESS],false
1531290964701,44.432432432432435,26.040058878641794,0,474884773,-93,[WPA2-EAP-CCMP][ESS],false
1531290964716,44.432432432432435,26.040058878641794,0,474884774,-93,[WPA2-EAP-CCMP][ESS],false
1531290964733,44.432432432432435,26.040058878641794,0,474884766,-94,[WPA2-EAP-CCMP][ESS],false
1531290964749,44.432432432432435,26.040058878641794,1434572396,474883404,-94,[WPA2-PSK-CCMP][ESS],false
1531290964765,44.432432432432435,26.040058878641794,-1102589249,-235458851,-97,[WPA2-PSK-CCMP][ESS],false
1531291676764,44.432432432432435,26.040058878641794,64445536,-1466236227,-80,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],false
1531291676772,44.432432432432435,26.040058878641794,-1009834956,40704066,-82,[ESS],true
1531291676792,44.432432432432435,26.040058878641794,-1166401899,1472397553,-83,[WPA2-PSK-CCMP][ESS][WPS],false
1531291676810,44.432432432432435,26.040058878641794,554499783,1881737643,-85,[WPA2-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],false
1531291676826,44.432432432432435,26.040058878641794,-1125411843,1216941916,-86,[WPA2-PSK-CCMP][ESS][WPS],false
1531291676842,44.432432432432435,26.040058878641794,1089996143,860639499,-89,[WPA2-EAP-CCMP][ESS],false
1531291676861,44.432432432432435,26.040058878641794,1074436066,-275521306,-90,[WPA2-PSK-CCMP][ESS],false
1531291676879,44.432432432432435,26.040058878641794,1967332090,1058516015,-90,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],false
1531291676896,44.432432432432435,26.040058878641794,318674080,-80563082,-90,[WPA2-PSK-CCMP][ESS][WPS],false
1531291676912,44.432432432432435,26.040058878641794,-1032884352,37447661,-91,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],false
1531291676928,44.432432432432435,26.040058878641794,2284531,-133187636,-92,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],false
1531291676945,44.432432432432435,26.040058878641794,1967332090,1058516014,-95,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],false
1531291676965,44.432432432432435,26.040058878641794,2011290978,1874264250,-95,[WPA2-PSK-CCMP][ESS],false
1531291676982,44.432432432432435,26.040058878641794,2098215,931956977,-96,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531292276867,44.432432432432435,26.040058878641794,-195007485,-118238205,-93,[WPA2-PSK-CCMP][ESS][WPS],false
1531292276896,44.432432432432435,26.040058878641794,1214342651,1922640784,-96,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS][WPS],false
1531295634219,44.432432432432435,26.040058878641794,-719251013,-905151983,-59,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634223,44.432432432432435,26.040058878641794,-1926784182,-905151984,-59,[ESS],true
1531295634245,44.432432432432435,26.040058878641794,-1876935713,-905151985,-60,[WPA2-EAP-CCMP][ESS],true
1531295634248,44.432432432432435,26.040058878641794,-1926784182,-905152036,-61,[ESS],true
1531295634265,44.432432432432435,26.040058878641794,-719251013,-905152037,-65,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634277,44.432432432432435,26.040058878641794,-1876935713,-905152035,-66,[WPA2-EAP-CCMP][ESS],true
1531295634288,44.432432432432435,26.040058878641794,-719251013,1484083273,-75,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634301,44.432432432432435,26.040058878641794,-1876935713,1484083271,-75,[WPA2-EAP-CCMP][ESS],true
1531295634303,44.432432432432435,26.040058878641794,-1926784182,1484083272,-75,[ESS],true
1531295634318,44.432432432432435,26.040058878641794,-719251013,1484083219,-76,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634320,44.432432432432435,26.040058878641794,-1926784182,1485571520,-76,[ESS],true
1531295634333,44.432432432432435,26.040058878641794,-1876935713,1484083221,-77,[WPA2-EAP-CCMP][ESS],true
1531295634334,44.432432432432435,26.040058878641794,-1926784182,1484083220,-77,[ESS],true
1531295634347,44.432432432432435,26.040058878641794,-719251013,1485571521,-77,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634358,44.432432432432435,26.040058878641794,-1876935713,1485571519,-77,[WPA2-EAP-CCMP][ESS],true
1531295634370,44.432432432432435,26.040058878641794,-719251013,1485571467,-80,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634372,44.432432432432435,26.040058878641794,-1926784182,1485571468,-81,[ESS],true
1531295634383,44.432432432432435,26.040058878641794,-1876935713,1485571469,-81,[WPA2-EAP-CCMP][ESS],true
1531295634385,44.432432432432435,26.040058878641794,-1926784182,1054798935,-88,[ESS],true
1531295634397,44.432432432432435,26.040058878641794,-1876935713,1054798936,-88,[WPA2-EAP-CCMP][ESS],true
1531295634409,44.432432432432435,26.040058878641794,-719251013,1054798934,-88,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634421,44.432432432432435,26.040058878641794,-719251012,1055363506,-93,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531295634436,44.432432432432435,26.040058878641794,-719251014,633094741,-93,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531296618284,44.432432432432435,26.040058878641794,-1876935713,-905151985,-62,[WPA2-EAP-CCMP][ESS],true
1531296618302,44.432432432432435,26.040058878641794,-719251013,-905151983,-62,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531296618305,44.432432432432435,26.040058878641794,-1926784182,-905151984,-62,[ESS],true
1531296618330,44.432432432432435,26.040058878641794,-719251013,-905152037,-63,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531296618352,44.432432432432435,26.040058878641794,-1876935713,-905152035,-63,[WPA2-EAP-CCMP][ESS],true
1531296618355,44.432432432432435,26.040058878641794,-1926784182,-905152036,-63,[ESS],true
