25,30,1330936902000,1200,1
25,31,1330937777000,1200,1
25,1,1330937010000,1200,1
25,40,1330937044000,1200,1
25,0,1330937078000,1200,1
25,67,1330936890000,1200,1
25,0,1330936913000,1200,1
25,32,1331116535000,1200,1
25,50,1331121769000,1200,1
25,15,1331125425000,1200,1
25,50,1331126269000,1200,1
25,30,1331208237000,1200,1
25,50,1331209089000,1200,1
25,30,1331212738000,1200,1
25,68,1331624659000,1200,1
25,46,1331625211000,1200,1
25,34,1331624647000,1200,1
25,28,1331721897000,1200,1
25,47,1331720727000,1200,1
25,47,1331723726000,1200,1
25,28,1331724298000,1200,1
25,47,1331724927000,1200,1
25,7,1331726766000,1200,1
25,0,1331726792000,1200,1
25,15,1331726096000,1190,1
25,53,1331728564000,1200,1
25,15,1331728536000,550,1
25,50,1331726639000,2400,1
25,7,1331728616000,596,1
25,0,1331729231000,1200,1
25,34,1331727499000,1743,1
25,15,1331730338000,601,1
25,15,1331732140000,1200,1
25,49,1331726767000,5450,1
25,17,1331733490000,1200,1
25,7,1331730465000,2327,1
25,34,1331730503000,2329,1
25,35,1331727482000,5333,1
25,53,1331730969000,1775,1
25,50,1331731442000,1198,1
25,35,1331740601000,1200,1
25,0,1331745265000,2399,1
25,35,1331745401000,2397,1
25,30,1331798075000,1200,1
25,35,1331812626000,3950,1
25,30,1331812517000,3954,1
25,49,1331814761000,1799,1
25,50,1331812465000,3959,1
27,17,1332752636000,1200,1
27,17,1332831960000,1200,1
27,46,1332831859000,1200,1
27,34,1332831892000,1200,1
27,5,1332837191000,1200,1
27,17,1332837370000,899,1
27,53,1332838108000,1200,1
27,17,1332917680000,1200,1
27,50,1332917421000,1200,1
27,30,1332940510000,1200,1
27,31,1332940481000,1200,1
27,17,1334128861000,1200,1
27,72,1334128853000,898,1
27,17,1334130660000,1200,1
27,47,1334131385000,1200,1
27,17,1334132455000,1200,1
27,17,1334150436000,1200,1
27,39,1334150298000,1200,1
27,46,1334150336000,1200,1
27,15,1334150250000,1200,1
27,0,1334150284000,1200,1
27,53,1334150280000,1200,1
27,58,1334152043000,1200,1
27,32,1334150211000,898,1
27,30,1334150249000,903,1
27,18,1334152025000,1200,1
27,31,1335358829000,1200,1
27,30,1335358854000,928,1
27,34,1335358982000,1883,1
27,39,1335358911000,2726,1
27,46,1335358949000,2726,1
27,30,1335361553000,1200,1
27,17,1335360928000,3577,1
27,39,1335363493000,848,1
27,46,1335363535000,843,1
27,30,1335364252000,1200,1
27,31,1335360630000,3600,1
27,24,1335863610000,1200,1
27,17,1335957535000,1200,1
28,31,1331640619000,1200,1
28,47,1331722287000,1200,1
28,25,1331722314000,1200,1
29,30,1331013782000,1200,1
29,50,1331013656000,900,1
29,30,1331016738000,1200,1
29,50,1331017268000,1200,1
30,50,1331014236000,1200,1
30,50,1331016039000,1200,1
30,67,1331015182000,901,1
30,50,1331018743000,899,1
30,67,1331018786000,900,1
31,15,1331129264000,1200,1
31,32,1331129228000,1200,1
31,30,1331129262000,1200,1
31,6,1331131102000,1200,1
31,53,1331131095000,1200,1
31,15,1331131061000,2724,1
31,32,1331131023000,2701,1
31,14,1331131012000,4500,1
31,30,1331132885000,2701,1
31,53,1331134726000,1200,1
31,43,1331544136000,1200,1
31,60,1331561839000,1200,1
31,28,1331640803000,1200,1
31,15,1331733872000,1200,1
31,53,1331733908000,1200,1
31,27,1331734450000,1200,1
31,34,1331734506000,1200,1
31,17,1331734631000,1200,1
31,15,1331735240000,1200,1
31,27,1331735919000,1200,1
31,17,1331736076000,868,1
31,34,1331735976000,768,1
31,0,1331735865000,982,1
31,30,1331733870000,2830,1
31,53,1331735860000,985,1
31,14,1331733787000,3737,1
31,55,1331734284000,3307,1
31,0,1331738577000,1200,1
31,58,1331738482000,1200,1
31,68,1331738805000,1200,1
31,39,1331738924000,1200,1
31,43,1331738429000,1200,1
31,25,1331738876000,1200,1
31,0,1331738885000,1200,1
31,53,1331738883000,1200,1
31,1,1331738727000,1200,1
31,51,1331738757000,1200,1
31,18,1331738665000,1200,1
31,30,1332172903000,1200,1
31,44,1332176432000,1200,1
31,17,1332340379000,903,1
31,39,1332339281000,1842,1
31,27,1332339293000,1842,1
31,46,1332339316000,1840,1
31,34,1332339348000,2635,1
31,0,1332340170000,942,1
31,2,1332341266000,1200,1
31,32,1332340068000,900,1
31,30,1332341966000,1200,1
31,15,1332768494000,1200,1
31,39,1332939860000,1200,1
31,27,1332940867000,1200,1
31,46,1332940677000,1200,1
31,34,1332940759000,1200,1
31,63,1332940874000,1200,1
31,32,1332939767000,901,1
31,30,1332939798000,1200,1
31,2,1332944549000,1200,1
31,14,1332944293000,623,1
31,17,1332944567000,616,1
31,27,1332944412000,1378,1
31,46,1332944433000,1377,1
31,43,1332944327000,1337,1
31,34,1332944466000,1375,1
31,63,1332944416000,1377,1
31,32,1332944305000,1336,1
31,15,1333374018000,1200,1
31,35,1334139178000,1200,1
31,53,1335359229000,1200,1
31,17,1335360286000,1200,1
31,43,1335360984000,1200,1
31,15,1335359194000,1799,1
31,30,1335360094000,897,1
31,39,1335359249000,2701,1
31,17,1335362089000,904,1
31,15,1335362800000,1200,1
31,39,1335363778000,1200,1
31,27,1335359262000,4527,1
31,46,1335359285000,4528,1
31,34,1335359327000,4523,1
31,30,1335362798000,1797,1
31,72,1335963832000,1726,1
31,15,1335963576000,1800,1
31,30,1335964474000,899,1
34,46,1330946349000,1200,1
34,46,1331114373000,1200,1
34,32,1331114370000,1200,1
34,46,1331122478000,1200,1
34,7,1331122454000,1200,1
34,50,1331122466000,1200,1
34,46,1331124266000,1200,1
34,7,1331124252000,1200,1
34,35,1331124304000,1200,1
34,50,1331124254000,1200,1
34,46,1331126071000,1200,1
34,50,1331126059000,1200,1
34,46,1331127865000,1200,1
34,7,1331127852000,1200,1
34,35,1331127901000,1200,1
34,50,1331127853000,1200,1
34,46,1331130569000,1200,1
34,32,1331130568000,1200,1
34,31,1331130581000,1200,1
34,32,1331132369000,1200,1
34,31,1331132386000,1200,1
34,46,1331134170000,1200,1
34,32,1331134169000,1200,1
34,31,1331134182000,1200,1
34,46,1331625830000,1200,1
34,30,1331736249000,1200,1
34,31,1331736219000,1200,1
34,68,1331738099000,1200,1
34,17,1331738257000,1200,1
34,27,1331737315000,923,1
34,15,1331737164000,893,1
34,0,1331738149000,1200,1
34,30,1331738056000,899,1
34,31,1331738019000,901,1
34,53,1331737219000,906,1
34,46,1331817144000,1200,1
34,68,1332225910000,3590,1
34,46,1332226713000,4500,1
34,0,1332230476000,1200,1
34,39,1332338835000,1200,1
34,27,1332337943000,911,1
34,46,1332338657000,905,1
34,32,1332339555000,1200,1
34,31,1332339579000,1200,1
34,0,1332339705000,1200,1
34,17,1332337960000,3681,1
34,27,1332340863000,1200,1
34,46,1332341404000,1200,1
34,43,1332339591000,1845,1
34,31,1332341422000,1200,1
34,46,1332343157000,901,1
34,0,1332343291000,899,1
34,30,1332418379000,1800,1
34,28,1332418385000,5400,1
34,35,1332418372000,5398,1
34,46,1332422823000,2703,1
34,30,1332421977000,2698,1
34,50,1332421008000,3601,1
34,30,1332926504000,1200,1
34,7,1332933633000,899,1
34,63,1332933897000,834,1
34,50,1332933639000,1797,1
34,50,1332937236000,1200,1
34,46,1332933651000,5396,1
34,7,1332936331000,2700,1
34,63,1332936527000,2703,1
34,50,1332939036000,1200,1
34,31,1332940865000,1200,1
34,17,1332940141000,1832,1
34,27,1332941021000,938,1
34,17,1332944616000,895,1
34,27,1332944603000,893,1
34,46,1332940849000,5309,1
34,43,1332941791000,3495,1
34,63,1332941028000,4475,1
34,32,1332940847000,5307,1
34,31,1332944460000,1717,1
34,35,1333019313000,5405,1
34,46,1333019271000,7204,1
34,30,1333019324000,6339,1
34,50,1333019259000,6301,1
34,68,1333551960000,1200,1
34,30,1333624015000,1759,1
34,30,1333627582000,1200,1
34,46,1333627538000,892,1
34,35,1333625767000,2702,1
34,30,1333629383000,1200,1
34,50,1333623914000,4503,1
34,46,1334324899000,1200,1
34,35,1334833651000,1200,1
34,30,1334835449000,903,1
34,30,1334838151000,1200,1
34,35,1334835442000,4501,1
34,50,1334835388000,4500,1
34,46,1334834503000,7202,1
34,30,1334840859000,1200,1
34,7,1335333847000,1200,1
34,30,1335336620000,1200,1
34,0,1335337606000,897,1
34,72,1335339452000,1200,1
34,7,1335339260000,1200,1
34,7,1335341049000,899,1
34,30,1335338420000,3596,1
34,30,1335347417000,2701,1
34,50,1335351856000,3601,1
34,35,1335351906000,5401,1
34,15,1335351919000,5401,1
34,53,1335351978000,5401,1
34,50,1335357258000,1200,1
34,40,1335358319000,1200,1
34,15,1335359118000,901,1
34,30,1335359115000,903,1
34,46,1335347370000,14403,1
34,31,1335359083000,2701,1
34,39,1335361939000,1809,1
34,27,1335361956000,1809,1
34,46,1335363573000,900,1
34,30,1335361817000,2704,1
34,31,1335363585000,900,1
34,46,1335368074000,3600,1
34,35,1335368111000,3601,1
35,46,1331122405000,891,1
35,7,1331122387000,892,1
35,50,1331121487000,1793,1
35,46,1331126082000,1200,1
35,7,1331126062000,1200,1
35,50,1331126064000,1200,1
35,46,1331127929000,1200,1
35,7,1331127909000,1200,1
35,50,1331127912000,1200,1
35,46,1331208390000,1200,1
35,50,1331208373000,1200,1
35,46,1331211090000,899,1
35,50,1331211072000,901,1
35,46,1331213792000,898,1
35,50,1331213774000,900,1
35,32,1331626520000,1200,1
35,55,1331726924000,1774,1
35,34,1331727877000,879,1
35,53,1331727025000,1775,1
35,15,1331726963000,2710,1
35,55,1331730493000,1909,1
35,7,1331726825000,5532,1
35,34,1331730577000,1914,1
35,15,1331732472000,1200,1
35,53,1331730617000,1918,1
35,50,1331729536000,2822,1
35,0,1331745548000,1200,1
35,30,1331813197000,1200,1
35,50,1331813114000,1200,1
35,25,1331815145000,1200,1
35,25,1331816916000,1200,1
35,30,1331815035000,855,1
35,50,1331814917000,1798,1
35,46,1332334906000,1200,1
35,7,1332334884000,901,1
35,46,1332336750000,904,1
35,7,1332337627000,1200,1
35,15,1332337707000,1200,1
35,46,1332345753000,1200,1
35,30,1332417434000,1200,1
35,30,1332419235000,906,1
35,28,1332418343000,5405,1
35,46,1332422777000,899,1
35,34,1332418351000,5405,1
35,30,1332421939000,1795,1
35,50,1332420959000,2700,1
35,46,1332947375000,1200,1
35,46,1333018773000,898,1
35,34,1333017962000,1791,1
35,30,1333018836000,894,1
35,50,1333019654000,1200,1
35,34,1333021245000,1760,1
35,46,1333021128000,3602,1
35,34,1333024807000,1200,1
35,30,1333021185000,3603,1
35,50,1333021108000,3604,1
35,46,1333537290000,1200,1
35,7,1333537267000,1200,1
35,34,1333626497000,1200,1
35,30,1333626466000,1200,1
35,46,1333628257000,1200,1
35,34,1333628366000,1200,1
35,30,1333628343000,1200,1
35,50,1333626353000,899,1
35,15,1334072130000,1200,1
35,31,1334138715000,1200,1
35,46,1334761473000,1200,1
35,46,1334834438000,1200,1
35,34,1334833621000,1200,1
35,30,1334833597000,901,1
35,46,1334835661000,1200,1
35,46,1334837460000,1802,1
35,34,1334835778000,3558,1
35,30,1334835723000,3596,1
35,50,1334835642000,3602,1
35,46,1335352410000,5430,1
35,34,1335351600000,6321,1
35,15,1335351582000,6322,1
35,53,1335351645000,6313,1
35,50,1335352393000,5430,1
35,46,1335366034000,1200,1
35,30,1335369698000,1200,1
35,46,1335368735000,3600,1
35,34,1335367919000,3598,1
35,30,1335371495000,1200,1
35,46,1335438286000,2721,1
35,34,1335439272000,1815,1
35,50,1335438270000,2720,1
39,5,1330934591000,1200,1
39,53,1330934597000,1200,1
39,42,1330935478000,1200,1
39,63,1330935522000,1200,1
39,32,1330935515000,1200,1
39,40,1330935568000,1200,1
39,62,1330935530000,1200,1
40,0,1330937318000,907,1
40,69,1330937430000,1200,1
40,5,1330937423000,1200,1
40,54,1330937327000,1200,1
40,14,1330937307000,1200,1
40,7,1330937309000,1200,1
40,43,1330937323000,1200,1
40,35,1330937335000,1200,1
40,15,1330937364000,1200,1
40,32,1330937311000,1200,1
40,44,1330937382000,1200,1
40,30,1330937361000,883,1
40,31,1330938226000,1200,1
40,53,1330937432000,1200,1
40,51,1330937391000,1200,1
40,49,1330937313000,1200,1
40,0,1330937397000,1200,1
