# Format: type;msg_id;bytes;hop_src_user_id;hop_dst_user_id;src_timestamp;status
1;-1;2832;28;21;25156;0
1;-1;2051;28;21;25612;0
1;-1;2051;28;21;25941;0
1;-1;2832;28;9;26618;0
1;-1;2832;28;63;26672;0
1;-1;2832;28;15;26701;0
1;-1;2832;28;74;26742;1
1;-1;2051;28;7;26783;0
1;-1;2832;28;13;26966;1
1;-1;2832;28;26;27068;0
1;-1;2832;28;74;27065;1
1;-1;2051;28;26;27102;0
1;-1;2832;28;13;27127;0
1;-1;2051;28;7;27630;0
1;-1;2051;28;7;28292;1
1;-1;2832;28;15;28494;0
1;-1;2051;28;21;28545;0
1;-1;2832;28;24;28729;0
1;-1;2832;28;66;28907;1
1;-1;2874;28;66;29008;1
1;-1;2874;28;29;29197;0
1;-1;2874;28;66;29436;1
1;-1;2874;28;15;29451;0
1;-1;2874;28;21;29556;1
1;-1;2051;28;15;30009;0
1;-1;2874;28;21;30210;1
1;-1;2874;28;60;30244;1
1;-1;2051;28;15;30281;0
1;-1;2051;28;15;30820;1
1;-1;2051;28;15;30843;0
1;-1;2874;28;13;30894;1
1;-1;2874;28;16;31112;0
1;-1;2874;28;9;31177;0
1;-1;2874;28;13;31272;1
1;-1;2051;28;16;31592;1
1;-1;2051;28;9;31743;1
1;-1;2874;28;47;31807;0
1;-1;2874;28;4;32076;1
1;-1;2051;28;15;32220;0
1;-1;2874;28;4;32591;0
1;-1;2051;28;16;32657;0
1;-1;2051;28;4;33031;1
1;-1;2051;28;16;33046;1
1;-1;2051;28;15;33102;0
1;-1;2051;28;25;33281;1
1;-1;2051;28;15;33315;1
1;-1;2051;28;16;33417;1
1;-1;2051;28;25;33508;1
1;-1;2874;28;21;33560;0
1;-1;2051;28;16;33805;1
1;-1;2051;28;16;33848;0
1;-1;2051;28;15;34048;1
1;-1;2874;28;6;34081;0
1;-1;2051;28;48;34084;0
1;-1;2051;28;6;34401;0
1;-1;2874;28;13;34676;1
1;-1;2874;28;43;34811;0
1;-1;2051;28;16;34863;1
1;-1;2051;28;15;34936;0
1;-1;2051;28;21;35075;0
1;-1;2874;28;13;35095;1
1;-1;2051;28;16;35244;0
1;-1;2874;28;13;35304;0
1;-1;2874;28;3;35570;0
1;-1;2874;28;12;101331;0
1;-1;2051;28;12;101537;0
1;-1;2874;28;65;103209;0
1;-1;2051;28;65;103337;0
1;-1;2874;28;33;103526;0
1;-1;2051;28;47;103578;1
1;-1;2051;28;65;103763;0
1;-1;2051;28;33;103986;0
1;-1;2874;28;56;104363;1
1;-1;2874;28;56;105922;0
1;-1;2874;28;40;106560;0
1;-1;2874;28;30;106629;0
1;-1;2874;28;66;106688;0
1;-1;2051;28;30;106821;0
1;-1;2051;28;65;107056;1
1;-1;2051;28;65;107350;0
1;-1;2874;28;34;107633;1
1;-1;2874;28;19;107821;0
1;-1;2874;28;34;107853;0
1;-1;2051;28;65;108053;1
1;-1;2051;28;65;108088;1
1;-1;2051;28;30;108151;1
1;-1;2051;28;19;108235;0
1;-1;2051;28;19;109318;0
1;-1;2874;28;57;109717;0
1;-1;2874;28;14;110252;0
1;-1;2051;28;65;111970;0
1;-1;2874;28;71;113106;0
1;-1;2051;28;3;113108;0
1;-1;2051;28;74;113332;0
1;-1;2051;28;51;114476;1
1;-1;2874;28;60;114484;0
1;-1;2051;28;65;114566;0
1;-1;2874;28;59;114580;0
1;-1;2874;28;49;114608;0
1;-1;2051;28;51;114644;1
1;-1;2874;28;65;188425;0
1;-1;2051;28;65;188567;0
1;-1;2051;28;65;188585;0
1;-1;2874;28;14;189307;0
1;-1;2874;28;7;189818;0
1;-1;2874;28;49;189998;0
1;-1;2874;28;15;190242;0
1;-1;2874;28;74;190534;0
1;-1;2051;28;74;191867;0
1;-1;2874;28;61;192220;0
1;-1;2874;28;43;192940;0
1;-1;2874;28;25;193005;1
1;-1;2874;28;76;193149;0
1;-1;2874;28;33;193253;0
1;-1;2874;28;12;193339;0
1;-1;2051;28;33;193525;1
1;-1;2051;28;33;193917;0
1;-1;2051;28;33;193921;0
1;-1;2051;28;12;196214;0
1;-1;2874;28;6;201291;0
1;-1;2874;28;32;201312;0
1;-1;2051;28;74;201314;1
1;-1;2874;28;47;201481;0
1;-1;2874;28;55;201490;1
1;-1;2874;28;56;201600;0
1;-1;2051;28;74;201878;1
1;-1;2874;28;39;202032;0
1;-1;2874;28;55;202045;0
1;-1;2051;28;74;202102;0
1;-1;2874;28;46;202147;0
1;-1;2051;28;47;202236;0
1;-1;2051;28;74;202436;0
1;-1;2051;28;65;202525;0
1;-1;2874;28;8;202571;0
1;-1;2051;28;46;202602;0
1;-1;3756;29;74;4197;0
1;-1;3756;29;32;4332;0
1;-1;3756;29;26;4447;0
1;-1;3756;29;36;4464;1
1;-1;3756;29;75;4774;0
1;-1;3756;29;41;5451;0
1;-1;2049;29;26;5463;0
1;-1;2049;29;75;5530;0
1;-1;3756;29;44;5561;0
1;-1;3870;29;44;5563;0
1;-1;4559;29;44;5574;1
1;-1;4559;29;44;5770;0
1;-1;4559;29;41;6197;0
1;-1;2049;29;44;6196;1
1;-1;4559;29;26;6241;0
1;-1;4559;29;33;6313;1
1;-1;2049;29;44;6403;0
1;-1;2049;29;41;6537;0
1;-1;4559;29;63;6748;0
1;-1;4559;29;32;6908;0
1;-1;2049;29;41;6962;0
1;-1;2049;29;41;7332;1
1;-1;4668;29;44;7368;0
1;-1;4668;29;63;7387;0
1;-1;4668;29;46;7431;1
1;-1;4668;29;41;7553;1
1;-1;4668;29;46;7561;1
1;-1;4668;29;41;7655;1
1;-1;4668;29;26;7654;1
1;-1;4668;29;32;7718;1
1;-1;2049;29;46;7760;0
1;-1;4668;29;41;7778;1
1;-1;4668;29;26;7790;0
1;-1;4668;29;41;7795;1
1;-1;4668;29;32;7925;1
1;-1;4668;29;41;7989;1
1;-1;2049;29;26;8092;0
1;-1;4668;29;41;8133;1
1;-1;4668;29;41;8167;1
1;-1;4668;29;41;8231;0
1;-1;4668;29;49;8415;1
1;-1;2049;29;63;8666;0
1;-1;2049;29;63;8783;0
1;-1;4668;29;51;8793;1
1;-1;4668;29;68;8914;0
1;-1;4668;29;60;8920;0
1;-1;4668;29;51;8916;1
1;-1;2049;29;41;8949;0
1;-1;4668;29;31;9025;1
1;-1;4668;29;42;9265;1
1;-1;2049;29;41;9334;0
1;-1;4668;29;72;9406;0
1;-1;4668;29;31;10603;1
1;-1;4668;29;31;10774;0
1;-1;4668;29;65;11001;1
1;-1;4668;29;33;11010;0
1;-1;2049;29;46;11041;1
1;-1;4668;29;52;11119;0
1;-1;4668;29;65;11134;0
1;-1;4849;29;52;11447;0
1;-1;4849;29;65;11453;0
1;-1;2049;29;52;11629;0
1;-1;4849;29;33;11642;1
1;-1;4849;29;48;11641;1
1;-1;4849;29;34;11738;1
1;-1;4849;29;33;11882;0
1;-1;2049;29;52;12269;0
1;-1;4849;29;15;12365;0
1;-1;2049;29;33;12387;1
1;-1;6563;29;65;12638;1
1;-1;2049;29;33;12652;0
1;-1;6563;29;65;12712;1
1;-1;6563;29;15;12735;0
1;-1;6563;29;65;12788;0
1;-1;2049;29;15;12796;0
1;-1;6563;29;52;12832;0
1;-1;2049;29;33;12947;0
1;-1;6563;29;60;13560;1
1;-1;2049;29;52;13601;0
1;-1;6563;29;60;13761;0
1;-1;2049;29;52;14087;0
1;-1;6563;29;70;15381;0
1;-1;2049;29;52;16072;0
1;-1;6673;29;52;16283;0
1;-1;6673;29;65;16296;0
1;-1;6673;29;70;16456;1
1;-1;6673;29;48;16468;0
1;-1;6673;29;70;16593;1
1;-1;6673;29;34;16898;0
1;-1;6673;29;45;16952;1
1;-1;2049;29;52;17001;0
1;-1;6673;29;45;17093;0
1;-1;6673;29;28;17226;1
1;-1;6673;29;28;17350;0
1;-1;6786;29;34;17555;1
1;-1;6786;29;45;17562;1
1;-1;6786;29;52;17587;0
1;-1;6786;29;45;17671;0
1;-1;6786;29;34;17691;1
1;-1;6786;29;28;17717;0
1;-1;6786;29;34;18028;1
1;-1;2049;29;52;18148;0
1;-1;6786;29;34;18525;0
1;-1;6786;29;57;19053;1
1;-1;2049;29;34;19218;0
1;-1;2049;29;34;22689;0
1;-1;2049;29;34;24162;0
1;-1;6786;29;28;29216;0
1;-1;6786;29;15;29260;1
1;-1;6786;29;21;29775;0
1;-1;6786;29;15;29920;0
1;-1;2049;29;15;29921;0
1;-1;2049;29;28;30064;0
1;-1;6786;29;16;30139;1
1;-1;6786;29;48;30225;1
1;-1;6786;29;16;30314;0
1;-1;6786;29;48;30467;0
1;-1;2049;29;16;30733;0
1;-1;6786;29;64;30767;0
1;-1;6786;29;9;30840;1
1;-1;6786;29;13;30853;1
1;-1;6786;29;47;31004;1
1;-1;6786;29;9;31040;0
1;-1;2049;29;21;31114;1
1;-1;6786;29;47;31161;0
1;-1;2049;29;15;31233;0
1;-1;6786;29;13;31282;1
1;-1;2049;29;16;31387;0
1;-1;2049;29;48;31458;1
1;-1;2049;29;64;31506;1
1;-1;2049;29;48;31584;0
1;-1;2049;29;47;31639;0
1;-1;6786;29;13;31672;1
1;-1;2049;29;47;31711;0
1;-1;2049;29;15;32272;1
1;-1;2049;29;21;32376;0
1;-1;2049;29;21;32383;1
1;-1;6786;29;63;32422;1
1;-1;2049;29;15;32616;0
1;-1;6786;29;13;32628;1
1;-1;6786;29;4;32654;1
1;-1;2049;29;16;32725;0
1;-1;6786;29;4;32785;1
1;-1;2049;29;16;32945;0
1;-1;2049;29;21;33130;1
1;-1;6786;29;49;190184;0
1;-1;6786;29;15;190329;0
1;-1;6786;29;66;190367;0
1;-1;6786;29;8;190437;0
1;-1;6900;29;49;190536;0
1;-1;7015;29;49;190544;1
1;-1;6900;29;8;190552;1
1;-1;7015;29;76;190605;1
1;-1;7015;29;49;190612;1
1;-1;7015;29;8;190623;0
1;-1;7015;29;49;190762;0
1;-1;7015;29;15;190917;0
1;-1;2049;29;49;191090;0
1;-1;2049;29;15;191707;1
1;-1;2049;29;15;191723;1
1;-1;2049;29;15;191977;1
1;-1;2049;29;15;192015;1
1;-1;2049;29;15;192193;1
1;-1;2049;29;15;192241;1
1;-1;2049;29;15;192469;0
1;-1;2049;29;8;192980;0
1;-1;7015;29;45;193123;1
1;-1;7015;29;34;193282;0
1;-1;7237;29;8;193756;0
1;-1;8006;29;49;193889;1
1;-1;8006;29;8;193936;0
1;-1;8006;29;34;193973;0
1;-1;8006;29;45;193974;0
1;-1;8006;29;49;194086;0
1;-1;2049;29;49;194211;0
1;-1;8006;29;39;194344;0
1;-1;8006;29;33;194355;0
1;-1;8006;29;43;194347;1
1;-1;8006;29;43;194507;0
1;-1;8006;29;1;194576;1
1;-1;2049;29;32;194642;0
1;-1;2049;29;33;194751;0
1;-1;8006;29;17;194756;1
1;-1;2049;29;49;194763;0
1;-1;8006;29;1;194816;1
1;-1;8006;29;17;194942;0
1;-1;8006;29;69;195031;0
1;-1;8006;29;1;195082;0
1;-1;8006;29;75;195168;1
1;-1;2049;29;43;195319;0
1;-1;8006;29;75;195406;1
1;-1;2049;29;1;195564;0
1;-1;2049;29;32;195588;1
1;-1;8006;29;63;195675;0
1;-1;8006;29;25;195710;1
1;-1;8006;29;65;195846;1
1;-1;2049;29;49;195888;0
1;-1;2049;29;49;195888;0
1;-1;2049;29;32;195921;0
1;-1;8006;29;11;195988;0
1;-1;8006;29;66;196039;1
1;-1;2049;29;17;196118;1
1;-1;2049;29;1;196200;0
1;-1;2049;29;32;196371;1
1;-1;2049;29;17;196392;0
1;-1;2049;29;63;196430;0
1;-1;8006;29;65;196438;1
1;-1;2049;29;11;196471;0
1;-1;2049;29;1;196556;0
1;-1;2049;29;49;196564;0
1;-1;2049;29;8;196723;0
1;-1;8006;29;60;196729;1
1;-1;2049;29;17;196745;0
1;-1;2049;29;11;196824;0
1;-1;8006;29;25;196833;1
1;-1;2049;29;63;196846;0
1;-1;8006;29;60;196872;1
1;-1;2049;29;49;196941;0
1;-1;8006;29;25;197014;1
1;-1;8006;29;3;197057;0
1;-1;2049;29;8;197066;0
1;-1;2049;29;8;197066;0
1;-1;8006;29;25;197148;1
1;-1;8006;29;66;197647;1
1;-1;2049;29;11;197692;1
1;-1;8006;29;56;197711;0
1;-1;2049;29;49;197822;0
1;-1;2049;29;11;197912;0
1;-1;2049;29;39;197967;0
1;-1;8006;29;65;198075;1
1;-1;2049;29;32;198212;0
1;-1;2049;29;11;198356;0
1;-1;2049;29;25;198419;1
1;-1;8006;29;76;198427;1
1;-1;2049;29;61;198454;0
1;-1;8006;29;51;198449;1
1;-1;8006;29;66;198491;1
1;-1;8006;29;76;198636;1
1;-1;2049;29;17;198725;0
1;-1;8006;29;51;198835;1
1;-1;8006;29;76;198866;1
1;-1;2049;29;61;199005;1
1;-1;2049;29;61;199028;0
1;-1;2049;29;32;199031;0
1;-1;8006;29;76;199086;1
1;-1;8006;29;76;199210;1
1;-1;2049;29;1;199224;1
1;-1;8006;29;4;199237;1
1;-1;2049;29;17;199251;0
1;-1;8006;29;65;199325;0
1;-1;2049;29;11;199410;0
1;-1;8006;29;76;199443;1
1;-1;8006;29;4;199460;1
1;-1;2049;29;65;199543;0
1;-1;8006;29;76;199575;1
1;-1;8006;29;46;199600;0
1;-1;8006;29;76;199727;1
1;-1;2049;29;49;199784;0
1;-1;8006;29;76;199845;1
1;-1;8006;29;4;199855;0
1;-1;2049;29;25;199916;1
1;-1;2049;29;4;200051;1
1;-1;2049;29;25;200146;1
1;-1;2049;29;61;200198;0
1;-1;2049;29;4;200217;0
1;-1;2049;29;49;200323;1
1;-1;2049;29;49;200400;0
1;-1;2049;29;49;200869;0
1;-1;2049;29;61;200971;1
1;-1;2049;29;61;201016;0
1;-1;2049;29;65;201176;0
1;-1;2049;29;17;201243;1
1;-1;2049;29;51;201252;0
1;-1;2049;29;17;201437;0
1;-1;2049;29;65;201473;0
1;-1;8115;29;4;201554;0
1;-1;8115;29;65;201556;1
1;-1;8115;29;49;201593;0
1;-1;8115;29;17;201656;0
1;-1;8115;29;65;201670;1
1;-1;8115;29;8;201779;0
1;-1;2049;29;4;201891;0
1;-1;8115;29;61;201890;1
1;-1;8115;29;65;202070;1
1;-1;8115;29;65;202212;1
1;-1;8115;29;32;202284;0
1;-1;8115;29;28;202563;1
1;-1;2049;29;32;202716;1
1;-1;8115;29;12;202842;1
1;-1;8115;29;12;203113;0
1;-1;8115;29;65;203122;1
1;-1;8115;29;65;203550;0
1;-1;8115;29;64;203720;0
1;-1;8115;29;61;204135;1
1;-1;8115;29;61;204290;0
1;-1;8115;29;71;204391;1
1;-1;8115;29;71;204533;0
1;-1;8115;29;55;204629;0
1;-1;8115;29;47;204633;1
1;-1;2049;29;64;204714;0
1;-1;2049;29;49;204774;0
1;-1;2049;29;61;204997;0
1;-1;8115;29;60;205027;1
1;-1;2049;29;65;205118;1
1;-1;8115;29;60;205200;0
1;-1;8115;29;51;205285;1
1;-1;2049;29;64;205366;0
1;-1;8115;29;47;205439;1
1;-1;2049;29;17;205460;0
1;-1;2049;29;61;205665;0
1;-1;8115;29;25;205927;1
1;-1;8115;29;25;206127;1
1;-1;8115;29;46;206265;1
1;-1;2049;29;49;206628;0
1;-1;8226;29;49;206814;0
1;-1;17732;30;21;104340;1
1;-1;17732;30;28;105124;1
1;-1;17732;30;60;105975;0
1;-1;2082;30;28;106688;0
1;-1;2082;30;65;107173;0
1;-1;17732;30;64;107507;0
1;-1;2082;30;64;107905;0
1;-1;18697;30;28;108394;0
1;-1;18970;30;59;109252;1
1;-1;18970;30;51;109355;1
1;-1;2082;30;21;111240;0
1;-1;19376;30;51;111612;1
1;-1;19376;30;2;112006;0
1;-1;2082;30;51;112523;1
1;-1;2082;30;51;112681;1
1;-1;2082;30;51;112747;1
1;-1;19376;30;76;112794;1
1;-1;2082;30;51;112823;1
1;-1;2082;30;51;112908;1
1;-1;2082;30;51;113011;1
1;-1;2082;30;51;113156;1
1;-1;19506;30;21;113676;1
1;-1;19506;30;21;113802;1
1;-1;19506;30;56;113843;1
1;-1;17321;31;18;2716;1
1;-1;17321;31;25;3190;1
1;-1;17321;31;25;3325;1
1;-1;17321;31;61;3340;1
1;-1;17321;31;18;3395;1
1;-1;17321;31;7;3538;1
1;-1;17321;31;61;3622;1
1;-1;2053;31;32;3815;1
1;-1;17321;31;7;3822;1
1;-1;17321;31;47;3835;1
1;-1;17321;31;49;4022;1
1;-1;17321;31;36;4094;1
1;-1;17321;31;7;4177;1
1;-1;17321;31;51;4218;1
1;-1;2053;31;49;4230;1
1;-1;2053;31;32;4266;0
1;-1;17321;31;64;4314;1
1;-1;17321;31;46;4453;0
1;-1;17321;31;33;4593;1
1;-1;17321;31;47;4687;1
1;-1;17321;31;38;4731;1
1;-1;2053;31;32;5122;0
1;-1;17321;31;36;5391;1
1;-1;2053;31;32;5437;1
1;-1;2053;31;51;5712;1
1;-1;2053;31;36;5782;0
1;-1;2053;31;46;6117;1
1;-1;17321;31;33;6148;1
1;-1;2053;31;32;6490;1
1;-1;2053;31;32;6596;1
1;-1;2053;31;32;6625;1
1;-1;2053;31;32;6673;1
1;-1;17321;31;47;6985;1
1;-1;2053;31;46;7064;0
1;-1;17321;31;45;7178;1
1;-1;2053;31;68;7202;0
1;-1;2053;31;36;7216;0
1;-1;2053;31;47;7303;0
1;-1;17321;31;45;7325;1
1;-1;2053;31;32;7713;1
1;-1;2053;31;49;7793;0
1;-1;2053;31;32;8065;0
1;-1;17321;31;45;8080;1
1;-1;2053;31;46;8371;0
1;-1;17321;31;45;8368;1
1;-1;2053;31;67;9217;1
1;-1;2053;31;36;10523;0
1;-1;2053;31;51;10595;1
1;-1;2053;31;34;10695;0
1;-1;2053;31;51;10778;1
1;-1;2053;31;32;11333;0
1;-1;2053;31;26;11334;0
1;-1;2053;31;32;11335;0
1;-1;2053;31;24;11994;0
1;-1;2053;31;34;12036;0
1;-1;2053;31;32;12307;1
1;-1;2053;31;32;12342;1
1;-1;2053;31;24;12409;1
1;-1;2053;31;32;12533;1
1;-1;2053;31;25;12842;1
1;-1;17321;31;23;46934;1
1;-1;17321;31;23;47275;1
1;-1;17321;31;16;47344;1
1;-1;17321;31;11;47483;1
1;-1;17321;31;16;47568;1
1;-1;17321;31;16;47808;1
1;-1;17321;31;23;47888;1
1;-1;17321;31;23;48086;1
1;-1;17321;31;23;48222;1
1;-1;17321;31;43;48235;1
1;-1;17321;31;74;48245;1
1;-1;17321;31;11;48293;1
1;-1;17321;31;23;48356;1
1;-1;17321;31;74;48403;1
1;-1;17321;31;74;48574;1
1;-1;17451;31;23;48710;1
1;-1;17557;31;23;48906;1
1;-1;17557;31;23;49044;1
1;-1;17557;31;23;49387;1
1;-1;17557;31;43;49525;1
1;-1;17557;31;43;49807;1
1;-1;17557;31;11;49932;1
1;-1;17557;31;11;49998;1
1;-1;17557;31;43;50010;1
1;-1;17557;31;43;50145;1
1;-1;17557;31;16;50172;1
1;-1;17557;31;43;50584;1
1;-1;17557;31;43;51025;1
1;-1;17557;31;11;51249;1
1;-1;17557;31;11;51414;1
1;-1;17557;31;11;51503;1
1;-1;17557;31;43;51705;1
1;-1;17557;31;11;51728;1
1;-1;17557;31;43;51842;1
1;-1;17557;31;43;51984;1
1;-1;17557;31;43;52054;1
1;-1;17557;31;16;52259;1
1;-1;17557;31;11;52530;1
1;-1;2053;31;1;52654;1
1;-1;17557;31;11;52743;1
1;-1;17557;31;11;52987;1
1;-1;17557;31;11;53089;1
1;-1;17557;31;16;53268;1
1;-1;2053;31;1;53299;1
1;-1;17557;31;70;86624;1
1;-1;17557;31;70;86789;1
1;-1;17557;31;70;86990;1
1;-1;17557;31;70;87110;1
1;-1;17557;31;70;87309;0
1;-1;17557;31;27;89879;1
1;-1;17557;31;22;89886;1
1;-1;17557;31;32;90018;1
1;-1;17557;31;57;90066;1
1;-1;17557;31;27;90099;0
1;-1;17557;31;32;90234;1
1;-1;17557;31;43;90264;1
1;-1;17557;31;3;90323;1
1;-1;17557;31;57;90447;1
1;-1;2053;31;57;91156;0
1;-1;2053;31;27;91422;1
1;-1;17557;31;15;91434;1
1;-1;17557;31;3;91521;1
1;-1;17557;31;57;91536;1
1;-1;17557;31;12;91548;1
1;-1;17557;31;32;91555;1
1;-1;2053;31;57;91657;0
1;-1;17557;31;43;91675;1
1;-1;17557;31;32;91877;1
1;-1;2053;31;75;91996;1
1;-1;17557;31;32;92094;1
1;-1;2053;31;32;92511;1
1;-1;17557;31;3;92544;1
1;-1;2053;31;27;92916;1
1;-1;17557;31;14;93231;1
1;-1;2053;31;27;93366;0
1;-1;2053;31;75;93388;0
1;-1;17557;31;42;93514;1
1;-1;17557;31;43;93663;1
1;-1;2053;31;32;93765;0
1;-1;17557;31;11;93829;1
1;-1;2053;31;3;93920;1
1;-1;2053;31;27;93952;1
1;-1;2053;31;75;94113;0
1;-1;2053;31;64;94130;1
1;-1;17557;31;12;94185;1
1;-1;2053;31;42;94227;1
1;-1;2053;31;17;94226;1
1;-1;2053;31;64;94244;0
1;-1;2053;31;3;94284;0
1;-1;2053;31;42;94416;1
1;-1;2053;31;14;94467;0
1;-1;2053;31;64;94517;0
1;-1;17557;31;11;94533;1
1;-1;17557;31;36;94651;1
1;-1;2053;31;42;94912;0
1;-1;2053;31;75;94972;1
1;-1;2053;31;14;95409;0
1;-1;2053;31;32;96060;0
1;-1;2053;31;43;96120;1
1;-1;2053;31;64;96250;0
1;-1;2053;31;17;96404;1
1;-1;2053;31;3;96468;1
1;-1;2053;31;14;96655;1
1;-1;2053;31;17;96765;1
1;-1;2862;32;3;100;0
1;-1;2053;32;74;305;0
1;-1;2053;32;3;1069;1
1;-1;2862;32;25;1205;1
1;-1;2053;32;3;1244;0
1;-1;2972;32;3;1593;0
1;-1;2972;32;25;1595;1
1;-1;2053;32;3;1854;0
1;-1;2972;32;45;2113;0
1;-1;2972;32;34;2127;0
1;-1;2972;32;15;2637;0
1;-1;2053;32;61;2691;0
1;-1;2053;32;34;2723;1
1;-1;2972;32;75;2955;0
1;-1;2972;32;58;3104;0
1;-1;2053;32;75;3755;0
1;-1;2053;32;61;3785;0
1;-1;2972;32;64;3799;0
1;-1;2972;32;36;3870;0
1;-1;2972;32;31;3997;0
1;-1;2053;32;36;4023;1
1;-1;2972;32;49;4044;1
1;-1;2053;32;58;4092;1
1;-1;2053;32;46;4113;0
1;-1;2053;32;61;4121;0
1;-1;2972;32;51;4113;1
1;-1;2972;32;49;4191;0
1;-1;2053;32;58;4263;1
1;-1;2972;32;51;4289;1
1;-1;2972;32;29;4311;1
1;-1;2972;32;19;4372;0
1;-1;2053;32;15;4446;0
1;-1;2053;32;36;4443;0
1;-1;2053;32;25;4458;1
1;-1;2972;32;33;4491;1
1;-1;2972;32;51;4659;1
1;-1;2053;32;36;4771;0
1;-1;2972;32;33;4772;0
1;-1;2972;32;51;4785;0
1;-1;2972;32;38;4850;1
1;-1;2972;32;38;4924;1
1;-1;2972;32;24;4958;1
1;-1;2053;32;46;4989;0
1;-1;2972;32;68;5023;0
1;-1;2972;32;40;5053;0
1;-1;2972;32;38;5091;1
1;-1;2053;32;45;5102;0
1;-1;2053;32;33;5103;0
1;-1;2972;32;47;5172;0
1;-1;2972;32;18;5178;1
1;-1;2972;32;38;5234;1
1;-1;2972;32;38;5455;1
1;-1;2972;32;41;5483;1
1;-1;2053;32;51;5496;0
1;-1;2972;32;38;5490;1
1;-1;2053;32;64;5510;1
1;-1;2053;32;47;5526;1
1;-1;2053;32;45;5565;1
1;-1;2972;32;38;5593;1
1;-1;2053;32;31;5606;1
1;-1;2972;32;38;5627;1
1;-1;2053;32;61;5641;0
1;-1;2053;32;45;5833;0
1;-1;2053;32;36;5848;0
1;-1;2053;32;31;5867;1
1;-1;2972;32;38;5889;1
1;-1;3085;32;38;5918;1
1;-1;5000;32;31;6127;1
1;-1;5402;32;47;6183;1
1;-1;5402;32;46;6240;0
1;-1;5402;32;33;6247;0
1;-1;5402;32;36;6283;1
1;-1;5402;32;38;6317;1
1;-1;5402;32;31;6353;0
1;-1;8512;32;31;6358;0
1;-1;5402;32;41;6364;1
1;-1;8512;32;46;6401;1
1;-1;2053;32;33;6477;0
1;-1;8512;32;36;6489;0
1;-1;8512;32;46;6628;1
1;-1;8512;32;51;6669;1
1;-1;8512;32;42;6707;1
1;-1;8512;32;51;6747;1
1;-1;8512;32;42;6813;0
1;-1;8512;32;41;6834;1
1;-1;8512;32;47;6896;1
1;-1;8512;32;46;6926;1
1;-1;8512;32;63;6954;1
1;-1;8512;32;46;7003;1
1;-1;2053;32;33;7015;1
1;-1;8512;32;46;7085;0
1;-1;2053;32;36;7159;0
1;-1;2053;32;36;7160;0
1;-1;8512;32;41;7299;0
1;-1;2053;32;33;7342;0
1;-1;8512;32;49;7440;1
1;-1;8512;32;49;7668;0
1;-1;2053;32;31;7688;0
1;-1;2053;32;31;7690;0
1;-1;2053;32;33;7749;1
1;-1;8512;32;29;7767;1
1;-1;8512;32;68;7856;1
1;-1;2053;32;29;7899;1
1;-1;2053;32;42;7938;0
1;-1;2053;32;33;8004;1
1;-1;2053;32;51;8089;1
1;-1;2053;32;33;8146;0
1;-1;2053;32;46;8189;0
1;-1;8512;32;47;8219;1
1;-1;2053;32;41;8228;0
1;-1;8512;32;18;8229;1
1;-1;8512;32;45;8235;1
1;-1;2053;32;49;8249;1
1;-1;2053;32;33;8310;1
1;-1;2053;32;49;8323;1
1;-1;2053;32;33;8338;1
1;-1;2053;32;36;8409;0
1;-1;2053;32;49;8454;0
1;-1;2053;32;33;8626;1
1;-1;8512;32;60;9116;1
1;-1;8512;32;64;9143;1
1;-1;2053;32;29;9193;1
1;-1;2053;32;51;9209;1
1;-1;8512;32;65;9464;0
1;-1;8512;32;47;9609;0
1;-1;8512;32;50;9738;0
1;-1;2053;32;41;9883;1
1;-1;8512;32;48;9893;1
1;-1;8512;32;15;9987;1
1;-1;8512;32;72;10024;1
1;-1;2053;32;41;10038;0
1;-1;2053;32;42;10313;1
1;-1;8512;32;67;10377;0
1;-1;8512;32;72;10426;0
1;-1;8512;32;63;10450;1
1;-1;2053;32;41;10512;1
1;-1;8512;32;39;10547;1
1;-1;8512;32;63;10632;0
1;-1;8512;32;66;10693;1
1;-1;2053;32;49;10788;0
1;-1;8512;32;15;11038;1
1;-1;8512;32;15;11123;0
1;-1;2053;32;24;11164;1
1;-1;8512;32;61;11172;0
1;-1;2053;32;15;11180;0
1;-1;2053;32;31;11204;1
1;-1;8512;32;66;11245;1
1;-1;8512;32;52;11442;1
1;-1;2053;32;24;11515;0
1;-1;8512;32;66;11582;1
1;-1;2053;32;31;11610;1
1;-1;2053;32;33;11637;1
1;-1;2053;32;51;11734;1
1;-1;2053;32;46;11792;1
1;-1;2053;32;51;11836;0
1;-1;2053;32;31;11908;0
1;-1;8512;32;52;11914;0
1;-1;2053;32;61;12110;0
1;-1;2053;32;31;12424;0
1;-1;2053;32;15;12425;1
1;-1;8512;32;66;12611;0
1;-1;8512;32;35;53385;0
1;-1;8512;32;33;53385;1
1;-1;8512;32;43;53449;0
1;-1;8628;32;43;53457;1
1;-1;8628;32;31;53545;1
1;-1;8734;32;1;53590;1
1;-1;8734;32;43;53624;1
1;-1;8734;32;56;53654;0
1;-1;8734;32;10;53691;0
1;-1;8734;32;33;53705;0
1;-1;9075;32;1;54078;1
1;-1;9075;32;1;54107;0
1;-1;9075;32;16;54170;1
1;-1;9075;32;10;54215;0
1;-1;9075;32;33;54253;0
1;-1;2053;32;10;54325;0
1;-1;2053;32;1;56950;0
1;-1;2053;32;10;56961;0
1;-1;9075;32;9;87379;0
1;-1;9075;32;64;87390;1
1;-1;9075;32;3;87404;0
1;-1;9075;32;43;87474;1
