# Format: type;msg_id;hop_src_user_id;hop_dst_user_id;dst_timestamp
1;-1;49;34;12392
1;-1;49;63;12601
1;-1;49;34;12682
1;-1;49;47;12699
1;-1;49;63;12719
1;-1;49;48;12721
1;-1;49;63;12812
1;-1;49;41;12931
1;-1;49;63;12931
1;-1;49;46;12957
1;-1;49;45;12957
1;-1;49;41;12970
1;-1;49;63;12988
1;-1;49;45;13184
1;-1;49;34;13341
1;-1;49;63;13394
1;-1;49;63;13462
1;-1;49;48;13455
1;-1;49;34;13525
1;-1;49;41;13574
1;-1;49;48;13563
1;-1;49;48;13697
1;-1;49;45;13767
1;-1;49;33;13775
1;-1;49;48;13801
1;-1;49;45;14092
1;-1;49;60;14382
1;-1;49;48;14427
1;-1;49;60;14563
1;-1;49;41;14950
1;-1;49;45;15193
1;-1;49;45;15197
1;-1;49;45;15255
1;-1;49;63;15530
1;-1;49;45;15612
1;-1;49;48;15620
1;-1;49;45;15740
1;-1;49;41;15947
1;-1;49;48;16098
1;-1;49;63;16185
1;-1;49;63;16285
1;-1;49;48;16394
1;-1;49;48;16473
1;-1;49;41;16581
1;-1;49;63;16723
1;-1;49;41;16916
1;-1;49;47;18219
1;-1;49;21;18621
1;-1;49;47;18991
1;-1;49;47;19080
1;-1;49;21;19104
1;-1;49;52;19134
1;-1;49;21;19202
1;-1;49;22;20055
1;-1;49;52;20185
1;-1;49;64;20550
1;-1;49;52;21745
1;-1;49;76;22283
1;-1;49;21;22809
1;-1;49;64;24830
1;-1;49;64;25315
1;-1;49;47;25362
1;-1;49;39;25771
1;-1;49;47;26125
1;-1;49;64;26688
1;-1;49;64;27684
1;-1;49;65;114262
1;-1;49;28;114634
1;-1;49;65;114833
1;-1;49;19;115841
1;-1;49;65;116298
1;-1;49;65;116806
1;-1;49;65;117048
1;-1;49;27;117348
1;-1;49;21;117361
1;-1;49;14;118589
1;-1;49;11;118640
1;-1;49;65;118693
1;-1;49;65;119013
1;-1;49;19;119489
1;-1;49;65;119490
1;-1;49;65;119580
1;-1;49;15;183113
1;-1;49;12;184136
1;-1;49;14;184132
1;-1;49;14;184791
1;-1;49;12;185244
1;-1;49;14;185356
1;-1;49;64;185706
1;-1;49;64;185735
1;-1;49;63;185910
1;-1;49;14;186073
1;-1;49;12;186193
1;-1;49;64;186232
1;-1;49;14;186291
1;-1;49;56;186391
1;-1;49;63;186587
1;-1;49;63;186963
1;-1;49;8;187069
1;-1;49;12;187122
1;-1;49;66;187279
1;-1;49;47;187817
1;-1;49;66;187881
1;-1;49;3;187891
1;-1;49;14;187922
1;-1;49;66;188108
1;-1;49;14;188218
1;-1;49;63;188470
1;-1;49;47;188464
1;-1;49;12;188959
1;-1;49;63;189115
1;-1;49;8;189559
1;-1;49;28;190013
1;-1;49;29;190186
1;-1;49;29;190538
1;-1;49;8;190624
1;-1;49;29;190617
1;-1;49;29;190764
1;-1;49;29;191091
1;-1;49;8;192825
1;-1;49;8;192982
1;-1;49;34;193400
1;-1;49;33;193782
1;-1;49;34;193943
1;-1;49;45;193975
1;-1;49;8;194034
1;-1;49;29;194087
1;-1;49;29;194212
1;-1;49;17;194586
1;-1;49;29;194763
1;-1;49;33;194816
1;-1;49;75;194969
1;-1;49;75;195105
1;-1;49;1;195507
1;-1;49;29;195888
1;-1;49;29;195889
1;-1;49;17;196060
1;-1;49;69;196158
1;-1;49;11;196286
1;-1;49;29;196564
1;-1;49;11;196638
1;-1;49;29;196941
1;-1;49;17;197238
1;-1;49;3;197266
1;-1;49;69;197309
1;-1;49;1;197661
1;-1;49;29;197823
1;-1;49;32;198020
1;-1;49;17;198365
1;-1;49;1;198878
1;-1;49;76;198897
1;-1;49;1;199090
1;-1;49;17;199091
1;-1;49;1;199091
1;-1;49;17;199176
1;-1;49;1;199431
1;-1;49;17;199521
1;-1;49;11;199539
1;-1;49;29;199784
1;-1;49;29;200358
1;-1;49;46;200359
1;-1;49;17;200358
1;-1;49;17;200386
1;-1;49;29;200408
1;-1;49;17;200450
1;-1;49;29;200869
1;-1;49;17;201040
1;-1;49;17;201041
1;-1;49;17;201226
1;-1;49;17;201447
1;-1;49;29;201596
1;-1;49;17;201650
1;-1;49;8;201862
1;-1;49;4;201895
1;-1;49;32;201962
1;-1;49;32;202319
1;-1;49;69;202895
1;-1;49;8;203000
1;-1;49;69;203108
1;-1;49;64;203344
1;-1;49;69;203504
1;-1;49;8;203520
1;-1;49;17;203646
1;-1;49;17;203820
1;-1;49;32;203948
1;-1;49;17;204178
1;-1;49;64;204209
1;-1;49;71;204261
1;-1;49;69;204408
1;-1;49;71;204436
1;-1;49;17;204685
1;-1;49;64;204712
1;-1;49;29;204775
1;-1;49;69;204792
1;-1;49;69;204955
1;-1;49;32;204965
1;-1;49;71;205166
1;-1;49;17;205357
1;-1;49;64;205462
1;-1;49;32;205668
1;-1;49;32;205967
1;-1;49;29;206631
1;-1;49;29;206814
1;-1;49;64;207894
1;-1;50;60;7153
1;-1;50;74;7900
1;-1;50;74;8473
1;-1;50;65;9726
1;-1;50;32;9762
1;-1;50;52;10077
1;-1;50;64;112111
1;-1;50;3;112483
1;-1;50;12;112694
1;-1;50;59;112899
1;-1;50;56;112961
1;-1;50;27;137269
1;-1;50;63;137646
1;-1;50;39;137689
1;-1;50;12;139002
1;-1;50;12;139565
1;-1;50;27;139949
1;-1;50;12;140549
1;-1;50;47;141410
1;-1;50;61;141782
1;-1;50;60;142051
1;-1;50;59;142041
1;-1;50;60;142313
1;-1;50;47;142439
1;-1;50;12;142483
1;-1;50;12;142602
1;-1;50;59;143169
1;-1;50;12;143257
1;-1;50;4;143497
1;-1;50;59;144306
1;-1;51;46;3775
1;-1;51;58;3775
1;-1;51;19;3775
1;-1;51;15;4040
1;-1;51;36;4040
1;-1;51;58;4063
1;-1;51;15;4081
1;-1;51;32;4276
1;-1;51;58;4277
1;-1;51;32;4373
1;-1;51;19;4375
1;-1;51;64;4386
1;-1;51;19;4433
1;-1;51;15;4503
1;-1;51;19;4667
1;-1;51;15;4764
1;-1;51;32;4764
1;-1;51;19;4765
1;-1;51;32;4816
1;-1;51;36;4901
1;-1;51;15;4915
1;-1;51;36;5074
1;-1;51;36;5426
1;-1;51;32;5527
1;-1;51;61;5531
1;-1;51;36;5662
1;-1;51;18;5746
1;-1;51;36;6456
1;-1;51;41;6631
1;-1;51;36;6632
1;-1;51;41;7088
1;-1;51;63;7828
1;-1;51;61;7914
1;-1;51;36;8073
1;-1;51;42;8615
1;-1;51;42;8755
1;-1;51;41;8880
1;-1;51;29;8879
1;-1;51;64;9214
1;-1;51;61;9214
1;-1;51;42;9213
1;-1;51;41;9214
1;-1;51;29;9214
1;-1;51;32;9253
1;-1;51;45;9793
1;-1;51;45;10546
1;-1;51;31;10562
1;-1;51;46;10885
1;-1;51;26;10957
1;-1;51;63;11360
1;-1;51;46;11601
1;-1;51;46;11747
1;-1;51;32;11868
1;-1;51;24;12257
1;-1;51;49;12609
1;-1;51;61;14186
1;-1;51;41;14416
1;-1;51;24;14559
1;-1;51;60;15586
1;-1;51;60;15586
1;-1;51;41;15586
1;-1;51;41;15586
1;-1;51;41;15604
1;-1;51;41;15938
1;-1;51;60;16098
1;-1;51;49;16797
1;-1;51;43;16899
1;-1;51;9;17321
1;-1;51;9;17321
1;-1;51;43;17321
1;-1;51;43;17321
1;-1;51;43;17321
1;-1;51;71;17348
1;-1;51;9;17541
1;-1;51;43;17541
1;-1;51;71;17541
1;-1;51;9;17709
1;-1;51;9;17710
1;-1;51;71;17709
1;-1;51;43;17782
1;-1;51;43;17937
1;-1;51;71;18046
1;-1;51;9;19231
1;-1;51;9;19361
1;-1;51;9;21044
1;-1;51;43;23232
1;-1;51;43;23232
1;-1;51;9;25839
1;-1;51;39;25953
1;-1;51;63;27009
1;-1;51;22;27558
1;-1;51;64;28031
1;-1;51;1;28627
1;-1;51;21;28885
1;-1;51;72;29436
1;-1;51;67;29566
1;-1;51;72;30017
1;-1;51;63;30831
1;-1;51;63;30831
1;-1;51;63;30837
1;-1;51;63;30838
1;-1;51;63;31356
1;-1;51;63;31356
1;-1;51;42;31356
1;-1;51;64;31356
1;-1;51;63;31490
1;-1;51;63;32130
1;-1;51;63;32142
1;-1;51;12;32234
1;-1;51;63;32667
1;-1;51;63;32667
1;-1;51;63;32668
1;-1;51;63;33091
1;-1;51;63;33091
1;-1;51;63;33091
1;-1;51;76;33480
1;-1;51;63;33480
1;-1;51;63;33480
1;-1;51;63;33480
1;-1;51;63;33877
1;-1;51;63;33880
1;-1;51;15;33877
1;-1;51;4;33881
1;-1;51;4;34041
1;-1;51;4;34075
1;-1;51;12;34505
1;-1;51;64;34506
1;-1;51;4;34506
1;-1;51;4;34506
1;-1;51;5;34506
1;-1;51;19;35031
1;-1;51;4;35031
1;-1;51;4;35032
1;-1;51;19;35032
1;-1;51;5;35032
1;-1;51;12;35685
1;-1;51;4;35685
1;-1;51;19;35686
1;-1;51;4;35686
1;-1;51;5;35687
1;-1;51;19;35848
1;-1;51;39;35849
1;-1;51;19;35849
1;-1;51;4;35849
1;-1;51;43;35962
1;-1;51;39;35963
1;-1;51;43;35963
1;-1;51;19;35962
1;-1;51;19;35963
1;-1;51;63;36244
1;-1;51;63;36244
1;-1;51;43;36244
1;-1;51;16;36244
1;-1;51;6;36484
1;-1;51;19;36485
1;-1;51;16;36486
1;-1;51;16;36531
1;-1;51;19;36540
1;-1;51;43;36540
1;-1;51;4;105701
1;-1;51;43;105701
1;-1;51;71;105849
1;-1;51;43;106129
1;-1;51;71;106130
1;-1;51;43;106356
1;-1;51;43;106356
1;-1;51;71;106356
1;-1;51;43;106438
1;-1;51;71;106438
1;-1;51;71;106554
1;-1;51;43;106607
1;-1;51;43;106790
1;-1;51;71;107465
1;-1;51;71;109204
1;-1;51;36;109203
1;-1;51;30;109315
1;-1;51;59;109776
1;-1;51;4;110184
1;-1;51;3;110184
1;-1;51;3;110184
1;-1;51;2;110319
1;-1;51;59;110824
1;-1;51;2;110824
1;-1;51;64;110824
1;-1;51;21;110957
1;-1;51;12;111448
1;-1;51;30;111572
1;-1;51;2;112216
1;-1;51;30;112719
1;-1;51;30;112720
1;-1;51;30;112720
1;-1;51;71;113065
1;-1;51;30;113065
1;-1;51;30;113065
1;-1;51;30;113065
1;-1;51;30;113374
1;-1;51;71;113374
1;-1;51;60;114069
1;-1;51;28;114706
1;-1;51;42;115494
1;-1;51;42;115700
1;-1;51;59;115783
1;-1;51;19;115863
1;-1;51;65;115878
1;-1;51;53;116810
1;-1;51;63;116810
1;-1;51;42;116808
1;-1;51;19;116810
1;-1;51;59;117724
1;-1;51;63;117724
1;-1;51;63;117724
1;-1;51;19;117721
1;-1;51;42;117725
1;-1;51;39;117880
1;-1;51;60;117881
1;-1;51;19;117881
1;-1;51;8;117881
1;-1;51;29;198506
1;-1;51;12;198565
1;-1;51;1;198736
1;-1;51;22;198736
1;-1;51;39;198979
1;-1;51;69;199016
1;-1;51;1;199084
1;-1;51;39;199146
1;-1;51;22;199219
1;-1;51;46;199513
1;-1;51;22;199513
1;-1;51;17;199513
1;-1;51;46;199897
1;-1;51;69;200796
1;-1;51;69;200796
1;-1;51;69;200796
1;-1;51;46;200796
1;-1;51;46;200797
1;-1;51;39;200914
1;-1;51;29;201255
1;-1;51;69;201356
1;-1;51;12;201401
1;-1;51;4;201509
1;-1;51;60;201540
1;-1;51;60;201691
1;-1;51;17;201771
1;-1;51;12;201870
1;-1;51;25;201931
1;-1;51;60;202154
1;-1;51;49;202168
1;-1;51;32;202538
1;-1;51;12;202902
1;-1;51;17;202936
1;-1;51;25;203142
1;-1;51;39;203465
1;-1;51;25;203506
1;-1;51;39;203624
1;-1;51;12;203750
1;-1;51;60;203750
1;-1;51;60;204094
1;-1;51;12;204095
1;-1;51;71;204106
1;-1;51;32;204116
1;-1;51;60;204478
1;-1;51;17;204479
1;-1;51;25;204479
1;-1;51;39;204575
1;-1;51;25;204587
1;-1;51;60;204751
1;-1;51;12;204888
1;-1;51;60;205592
1;-1;51;25;205810
1;-1;51;39;205835
1;-1;51;69;205852
1;-1;51;60;205990
1;-1;51;60;206110
1;-1;51;60;206110
1;-1;51;39;206239
1;-1;51;32;206301
1;-1;51;47;206653
1;-1;51;25;206728
1;-1;51;39;206757
1;-1;51;60;206860
1;-1;51;32;207052
1;-1;51;25;207210
1;-1;51;22;207223
1;-1;51;25;207308
1;-1;51;60;207589
1;-1;52;69;9439
1;-1;52;36;9444
1;-1;52;63;9494
1;-1;52;34;9826
1;-1;52;29;11115
1;-1;52;15;11130
1;-1;52;33;11412
1;-1;52;29;11442
1;-1;52;65;11477
1;-1;52;29;11624
1;-1;52;46;11633
1;-1;52;32;11937
1;-1;52;65;12034
1;-1;52;15;12133
1;-1;52;61;12147
1;-1;52;29;12265
1;-1;52;65;12619
1;-1;52;29;12829
1;-1;52;15;12856
1;-1;52;33;13465
1;-1;52;15;13502
1;-1;52;29;13597
1;-1;52;29;14083
1;-1;52;65;14201
1;-1;52;33;14211
1;-1;52;65;14475
1;-1;52;61;14681
1;-1;52;61;15637
1;-1;52;70;15863
1;-1;52;29;16067
1;-1;52;29;16280
1;-1;52;65;16392
1;-1;52;61;16404
1;-1;52;29;17000
1;-1;52;45;17103
1;-1;52;28;17255
1;-1;52;45;17315
1;-1;52;34;17421
1;-1;52;29;17583
1;-1;52;28;17655
1;-1;52;28;17732
1;-1;52;45;17741
1;-1;52;29;18144
1;-1;52;45;18154
1;-1;52;34;18199
1;-1;52;45;18723
1;-1;52;63;18818
1;-1;52;49;19119
1;-1;52;21;19953
1;-1;52;28;20079
1;-1;52;49;20175
1;-1;52;22;20179
1;-1;52;20;20661
1;-1;52;21;21558
1;-1;52;64;21654
1;-1;52;49;21736
1;-1;52;67;28768
1;-1;52;39;28782
1;-1;52;72;28840
1;-1;52;63;28847
1;-1;52;5;29676
1;-1;52;43;30007
1;-1;52;9;30119
1;-1;52;43;30669
1;-1;52;9;30675
1;-1;52;4;30737
1;-1;52;7;30973
1;-1;52;12;31129
1;-1;52;7;31355
1;-1;52;7;31414
1;-1;53;64;98058
1;-1;53;57;98162
1;-1;53;64;98162
1;-1;53;57;98163
1;-1;53;59;98318
1;-1;53;57;98923
1;-1;53;15;99464
1;-1;53;57;99464
1;-1;53;57;99464
1;-1;53;16;99464
1;-1;53;57;99497
1;-1;53;57;99569
1;-1;53;16;99700
1;-1;53;64;100140
1;-1;53;32;100140
1;-1;53;64;100141
1;-1;53;33;100148
1;-1;53;32;100411
1;-1;53;38;100411
1;-1;53;32;100426
1;-1;53;16;100428
1;-1;53;64;100501
1;-1;53;27;100501
1;-1;54;55;34779
1;-1;54;55;35413
1;-1;54;55;35754
1;-1;54;55;35888
1;-1;54;8;36698
1;-1;54;55;36794
1;-1;54;56;37441
1;-1;54;55;37441
1;-1;54;56;37796
1;-1;54;56;37855
1;-1;54;74;38007
1;-1;54;74;38099
1;-1;54;10;39434
1;-1;54;1;39890
1;-1;55;74;32493
1;-1;55;76;33672
1;-1;55;74;34365
1;-1;55;62;34439
1;-1;55;3;34770
1;-1;55;3;34971
1;-1;55;54;35179
1;-1;55;76;35343
1;-1;55;76;35481
1;-1;55;42;36027
1;-1;55;59;36307
1;-1;55;7;36510
1;-1;55;7;36683
1;-1;55;59;36745
1;-1;55;3;36768
1;-1;55;54;37493
1;-1;55;56;37649
1;-1;55;54;37704
1;-1;55;74;37804
1;-1;55;56;95930
1;-1;55;15;96049
1;-1;55;56;96121
1;-1;55;4;96690
1;-1;55;15;96703
1;-1;55;76;97249
1;-1;55;74;97629
1;-1;55;57;97806
1;-1;55;63;97806
1;-1;55;43;97806
1;-1;55;42;98312
1;-1;55;6;98356
1;-1;55;59;98397
1;-1;55;60;98584
1;-1;55;14;98931
1;-1;55;47;99088
1;-1;55;60;99194
1;-1;55;4;99195
1;-1;55;60;99199
1;-1;55;59;99195
1;-1;55;42;99232
1;-1;55;14;99286
1;-1;55;4;99521
1;-1;55;60;99522
1;-1;55;47;99522
1;-1;55;16;99683
1;-1;55;60;99929
1;-1;55;59;99929
1;-1;55;4;100292
1;-1;55;16;101116
1;-1;55;14;101153
1;-1;55;42;101153
1;-1;55;60;101153
1;-1;55;4;101199
1;-1;55;48;101355
1;-1;55;8;101355
1;-1;55;60;101465
1;-1;55;42;101476
1;-1;55;45;101538
1;-1;55;45;101823
1;-1;55;4;101977
1;-1;55;4;111516
1;-1;55;59;111521
1;-1;55;4;111735
1;-1;55;59;111839
1;-1;55;4;111975
1;-1;55;4;111975
1;-1;55;4;112114
1;-1;55;4;112376
1;-1;55;12;112377
1;-1;55;12;112513
1;-1;55;59;112513
1;-1;55;59;112583
1;-1;55;3;112621
1;-1;55;59;112739
1;-1;55;3;112778
1;-1;55;4;112851
1;-1;55;3;112963
1;-1;55;56;112988
1;-1;55;4;113090
1;-1;55;12;113144
1;-1;55;4;113220
1;-1;55;19;113349
1;-1;55;19;113409
1;-1;55;71;113566
1;-1;55;59;113877
1;-1;55;59;113877
1;-1;55;4;113877
1;-1;55;56;113877
1;-1;55;4;113878
1;-1;55;3;115062
1;-1;55;24;179928
1;-1;55;3;179928
1;-1;55;24;180053
1;-1;55;64;180054
1;-1;55;47;180269
1;-1;55;24;180330
1;-1;55;3;180330
1;-1;55;15;191323
1;-1;55;63;193981
1;-1;55;43;194152
1;-1;55;69;194425
1;-1;55;17;194533
1;-1;55;60;195646
1;-1;55;60;195758
1;-1;55;60;195760
1;-1;55;65;195816
1;-1;55;17;195918
1;-1;55;19;197057
1;-1;55;76;198032
1;-1;55;12;198121
1;-1;55;12;198846
1;-1;55;39;200611
1;-1;55;32;200651
1;-1;55;32;200786
1;-1;55;32;201156
1;-1;55;32;201557
1;-1;55;28;201556
1;-1;55;56;201756
1;-1;55;47;201990
1;-1;55;28;202094
1;-1;55;56;202089
1;-1;55;46;202214
1;-1;55;46;202514
1;-1;55;45;203387
1;-1;55;29;204665
1;-1;55;61;204678
1;-1;55;39;208161
1;-1;55;22;208161
1;-1;55;46;208395
1;-1;55;17;208395
1;-1;55;49;208396
1;-1;55;56;277351
1;-1;55;56;277473
1;-1;55;56;277853
1;-1;55;56;284519
1;-1;55;56;285192
1;-1;55;56;286635
1;-1;55;56;286688
1;-1;56;3;38127
1;-1;56;7;38705
1;-1;56;62;38841
1;-1;56;60;39384
1;-1;56;9;42315
1;-1;56;34;42695
1;-1;56;9;42834
1;-1;56;34;43028
1;-1;56;9;43884
1;-1;56;9;44289
1;-1;56;9;44418
1;-1;56;16;45106
1;-1;56;10;45763
1;-1;56;7;46032
1;-1;56;17;46093
1;-1;56;9;46214
1;-1;56;10;46232
1;-1;56;17;46372
1;-1;56;69;46442
1;-1;56;17;46472
1;-1;56;7;46490
1;-1;56;17;53521
1;-1;56;32;53739
1;-1;56;33;53741
1;-1;56;59;68903
1;-1;56;59;69341
1;-1;56;59;91336
1;-1;56;59;91395
1;-1;56;59;91861
1;-1;56;59;91881
1;-1;56;59;94832
1;-1;56;2;94912
1;-1;56;59;95159
1;-1;56;4;95246
1;-1;56;43;95354
1;-1;56;12;95393
1;-1;56;15;95565
1;-1;56;17;95579
1;-1;56;34;95600
1;-1;56;12;95998
1;-1;56;2;96465
1;-1;56;4;96520
1;-1;56;19;96643
1;-1;56;11;96791
1;-1;56;15;96893
1;-1;56;8;97058
1;-1;56;55;97164
1;-1;56;63;97181
1;-1;56;57;97262
1;-1;56;12;97508
1;-1;56;36;97560
1;-1;56;60;97760
1;-1;56;3;97854
1;-1;56;47;104420
1;-1;56;28;104471
1;-1;56;32;104583
1;-1;56;57;104663
1;-1;56;39;104668
1;-1;56;8;104770
1;-1;56;65;104800
1;-1;56;65;104943
1;-1;56;32;105004
1;-1;56;38;104993
1;-1;56;57;105206
1;-1;56;57;105275
1;-1;56;14;105285
1;-1;56;8;105340
1;-1;56;14;105506
1;-1;56;8;105540
1;-1;56;64;105629
1;-1;56;32;105688
1;-1;56;57;105722
1;-1;56;8;105853
1;-1;56;28;105993
1;-1;56;59;106667
1;-1;56;3;106983
1;-1;56;32;107085
1;-1;56;40;107220
1;-1;56;14;107346
1;-1;56;57;107428
1;-1;56;14;107502
1;-1;56;3;107769
1;-1;56;40;107872
1;-1;56;40;108424
1;-1;56;57;108601
1;-1;56;32;108643
1;-1;56;65;108801
1;-1;56;40;109091
1;-1;56;59;109154
1;-1;56;4;109247
1;-1;56;14;109267
1;-1;56;3;109312
1;-1;56;43;109330
1;-1;56;59;109403
1;-1;56;40;109440
1;-1;56;4;109579
1;-1;56;4;109912
1;-1;56;2;109940
1;-1;56;64;110197
1;-1;56;21;110621
1;-1;56;22;110762
1;-1;56;40;110932
1;-1;56;3;111033
1;-1;56;4;111163
1;-1;56;19;111319
1;-1;56;59;111435
1;-1;56;74;111635
1;-1;56;40;111781
1;-1;56;64;112637
1;-1;56;59;113025
1;-1;56;4;113156
1;-1;56;12;113200
1;-1;56;3;113450
1;-1;56;3;113509
1;-1;56;19;113724
1;-1;56;30;113856
1;-1;56;4;113975
1;-1;56;55;113975
1;-1;56;3;114228
1;-1;56;19;114299
1;-1;56;3;114305
1;-1;56;4;114445
1;-1;56;27;114504
1;-1;56;4;114704
1;-1;56;4;114825
1;-1;56;57;114956
1;-1;56;19;115080
1;-1;56;2;116788
1;-1;56;42;120213
1;-1;56;14;120654
1;-1;56;8;120930
1;-1;56;27;120936
1;-1;56;39;126575
1;-1;56;39;126771
1;-1;56;39;126972
1;-1;56;60;141899
1;-1;56;76;184321
1;-1;56;12;184567
1;-1;56;76;184800
1;-1;56;76;185675
1;-1;56;14;185955
1;-1;56;14;186163
1;-1;56;14;186163
1;-1;56;3;186163
1;-1;56;63;186318
1;-1;56;8;186318
1;-1;56;3;186318
1;-1;56;8;186371
1;-1;56;49;186445
1;-1;56;8;186561
1;-1;56;12;186651
1;-1;56;63;186650
1;-1;56;66;186703
1;-1;56;15;186734
1;-1;56;12;186807
1;-1;56;8;186852
1;-1;56;8;186867
1;-1;56;74;186939
1;-1;56;47;187006
1;-1;56;14;187057
1;-1;56;48;187172
1;-1;56;74;187306
1;-1;56;63;187409
1;-1;56;8;187425
1;-1;56;12;187491
1;-1;56;63;187601
1;-1;56;66;187729
1;-1;56;3;187761
1;-1;56;8;187821
1;-1;56;3;188272
1;-1;56;8;188324
1;-1;56;14;188400
1;-1;56;63;188403
1;-1;56;12;188548
1;-1;56;14;188818
1;-1;56;12;188878
1;-1;56;38;188893
1;-1;56;66;189001
1;-1;56;3;189084
1;-1;56;47;189089
1;-1;56;65;189305
1;-1;56;65;189694
1;-1;56;60;194579
1;-1;56;66;195489
1;-1;56;33;195518
1;-1;56;60;195690
1;-1;56;60;195775
1;-1;56;60;195777
1;-1;56;63;195819
1;-1;56;65;196003
1;-1;56;55;196078
1;-1;56;60;196271
1;-1;56;60;196364
1;-1;56;63;196374
1;-1;56;65;196890
1;-1;56;66;197204
1;-1;56;14;197660
1;-1;56;32;197726
1;-1;56;29;197767
1;-1;56;32;198193
1;-1;56;69;198246
1;-1;56;61;198319
1;-1;56;12;198421
1;-1;56;22;198439
1;-1;56;4;198687
1;-1;56;32;199162
1;-1;56;1;199195
1;-1;56;65;199595
1;-1;56;12;199932
1;-1;56;14;200006
1;-1;56;46;200279
1;-1;56;32;200822
1;-1;56;75;200910
1;-1;56;8;201089
1;-1;56;28;201669
1;-1;56;55;201705
1;-1;56;47;201866
1;-1;56;15;214200
1;-1;56;60;214407
1;-1;56;15;214582
1;-1;56;61;214894
1;-1;56;60;220877
1;-1;56;60;221796
1;-1;56;60;222718
1;-1;56;74;232175
1;-1;56;74;238610
1;-1;56;74;242405
1;-1;56;55;277688
1;-1;56;55;277890
1;-1;56;55;278140
1;-1;56;55;278223
1;-1;56;55;278376
1;-1;56;55;278594
1;-1;56;55;278826
1;-1;56;55;284970
1;-1;56;55;285232
1;-1;56;55;285378
1;-1;56;55;286803
1;-1;56;55;288655
1;-1;56;55;289060
1;-1;56;8;292965
1;-1;56;74;300641
1;-1;56;74;301366
1;-1;56;74;301579
1;-1;56;74;301756
1;-1;56;74;301998
1;-1;56;74;302141
1;-1;56;74;302262
1;-1;56;74;302458
1;-1;56;74;302692
1;-1;56;74;302858
1;-1;56;74;303054
1;-1;56;74;303237
1;-1;56;74;304088
1;-1;56;74;319020
1;-1;56;74;320150
1;-1;57;61;19308
1;-1;57;36;21463
1;-1;57;28;23360
1;-1;57;26;23450
1;-1;57;21;23584
1;-1;57;61;24525
1;-1;57;26;24639
1;-1;57;11;24765
1;-1;57;76;25234
1;-1;57;60;25302
1;-1;57;11;25642
1;-1;57;76;25751
1;-1;57;43;26048
1;-1;57;76;26097
1;-1;57;63;26337
1;-1;57;26;26469
1;-1;57;76;26480
1;-1;57;26;26978
1;-1;57;7;27085
1;-1;57;15;27220
1;-1;57;26;27336
1;-1;57;26;27407
1;-1;57;1;88774
1;-1;57;11;89199
1;-1;57;11;89833
1;-1;57;27;90069
1;-1;57;64;90073
1;-1;57;43;90075
1;-1;57;47;90085
1;-1;57;22;90130
1;-1;57;32;90201
1;-1;57;15;90232
1;-1;57;47;90201
1;-1;57;11;90293
1;-1;57;22;90285
1;-1;57;15;90367
1;-1;57;32;90367
1;-1;57;15;90424
1;-1;57;1;90500
1;-1;57;27;90544
1;-1;57;43;90555
1;-1;57;3;90749
1;-1;57;47;90754
1;-1;57;1;90871
1;-1;57;15;90918
1;-1;57;32;90944
1;-1;57;17;91017
1;-1;57;31;91154
1;-1;57;11;91156
1;-1;57;35;91193
1;-1;57;43;91205
1;-1;57;10;91217
1;-1;57;10;91379
1;-1;57;32;91410
1;-1;57;43;91571
1;-1;57;31;91656
1;-1;57;43;91699
1;-1;57;10;91699
1;-1;57;17;91847
1;-1;57;32;91859
1;-1;57;3;91990
1;-1;57;10;92312
1;-1;57;64;92361
1;-1;57;4;92506
1;-1;57;43;92727
1;-1;57;12;92727
1;-1;57;15;92820
1;-1;57;43;92909
1;-1;57;15;92985
1;-1;57;27;93272
1;-1;57;32;93273
1;-1;57;64;93274
1;-1;57;3;93775
1;-1;57;15;94482
1;-1;57;34;94687
1;-1;57;45;95011
1;-1;57;45;96177
1;-1;57;34;96268
1;-1;57;45;96348
1;-1;57;33;96764
1;-1;57;63;96853
1;-1;57;12;97132
1;-1;57;8;97243
1;-1;57;56;97262
1;-1;57;42;97507
1;-1;57;16;97533
1;-1;57;15;99319
1;-1;57;59;100748
1;-1;57;16;100868
1;-1;57;42;101375
1;-1;57;71;101457
1;-1;57;60;101657
1;-1;57;71;101916
1;-1;57;42;103206
1;-1;57;8;103345
1;-1;57;39;103491
1;-1;57;39;104028
1;-1;57;32;104050
1;-1;57;56;104657
1;-1;57;39;104804
1;-1;57;39;105154
1;-1;57;56;105721
1;-1;57;8;106018
1;-1;57;3;106231
1;-1;57;59;106231
1;-1;57;76;106267
1;-1;57;21;106330
1;-1;57;40;106430
1;-1;57;2;106561
1;-1;57;39;106609
1;-1;57;76;106649
1;-1;57;76;106833
1;-1;57;56;107424
1;-1;57;3;107542
1;-1;57;59;107577
1;-1;57;32;107585
1;-1;57;40;108304
1;-1;57;59;108317
1;-1;57;32;108498
1;-1;57;56;108618
1;-1;57;21;108859
1;-1;57;65;109163
1;-1;57;12;109609
1;-1;57;60;109648
1;-1;57;28;109780
1;-1;57;4;114604
1;-1;57;3;114609
1;-1;57;56;114635
1;-1;57;19;115021
1;-1;57;4;115036
1;-1;57;19;115067
1;-1;57;32;115246
1;-1;57;2;115311
1;-1;57;4;116935
1;-1;57;15;117805
1;-1;57;32;118100
1;-1;57;11;118188
1;-1;57;32;180281
1;-1;57;32;180834
1;-1;57;61;182069
1;-1;57;64;182177
1;-1;57;39;182311
1;-1;57;15;182551
